seed,dataset,noise_type,noise_level,frame_mode,estimator_label,permuted,k,g_hat,trace_cov_B,fve,num_graphs,n
123,sbm_d0.67,gaussian,0.05,frechet,bin_1d,False,32,4.052377074956894,98.04219818115234,0.0413329887552023,200,50
123,sbm_d0.67,gaussian,0.05,frechet,bin_1d,True,32,1.4784776270389557,98.04219818115234,0.0150800130399685,200,50
123,sbm_d0.67,gaussian,0.05,frechet,invariants_knn,False,4,4489.517578125,5212.96044921875,0.8612222597617885,200,50
123,sbm_d0.67,gaussian,0.05,frechet,invariants_knn,True,4,642.7323608398438,5212.96044921875,0.1232950771641031,200,50
123,sbm_d0.67,gaussian,0.05,frechet,invariants_knn,False,8,4315.9736328125,5155.673828125,0.8371308536370542,200,50
123,sbm_d0.67,gaussian,0.05,frechet,invariants_knn,True,8,584.0902099609375,5155.673828125,0.1132907607100035,200,50
123,sbm_d0.67,gaussian,0.05,frechet,invariants_knn,False,16,4114.9970703125,5082.48486328125,0.8096427595961121,200,50
123,sbm_d0.67,gaussian,0.05,frechet,invariants_knn,True,16,555.0802612304688,5082.48486328125,0.1092143461637599,200,50
123,sbm_d0.67,gaussian,0.05,frechet,invariants_knn,False,32,4263.69775390625,5227.36279296875,0.8156498645246678,200,50
123,sbm_d0.67,gaussian,0.05,frechet,invariants_knn,True,32,600.5018920898438,5227.36279296875,0.1148766435146935,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_top_k,False,4,5.992136001586914,8.751236915588379,0.6847187499761616,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_top_k,True,4,0.8941072821617126,8.751236915588379,0.1021692465631983,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_top_k,False,8,7.256802558898926,13.797279357910156,0.525958949634408,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_top_k,True,8,1.397020697593689,13.797279357910156,0.101253345775938,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_top_k,False,16,9.63101577758789,29.403949737548828,0.3275415671551461,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_top_k,True,16,2.9800705909729004,29.403949737548828,0.101349329514305,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_top_k,False,32,17.2354679107666,100.52291870117188,0.1714580926763885,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_top_k,True,32,9.764540672302246,100.52291870117188,0.0971374567955955,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_1d,False,4,2.606793165206909,8.751236915588379,0.2978771104417808,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_1d,True,4,0.7763004899024963,8.751236915588379,0.0887075161363406,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_1d,False,8,3.585362911224365,13.797279357910156,0.2598601375110109,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_1d,True,8,1.2455652952194214,13.797279357910156,0.0902761524869265,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_1d,False,16,5.4634623527526855,29.403949737548828,0.1858070905955823,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_1d,True,16,2.7183709144592285,29.403949737548828,0.0924491756625427,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_1d,False,32,12.07365608215332,100.52291870117188,0.1201084910600846,200,50
123,sbm_d0.67,gaussian,0.1,frechet,knn_1d,True,32,9.354900360107422,100.52291870117188,0.0930623631006683,200,50
123,sbm_d0.67,gaussian,0.1,frechet,bin_1d,False,4,2.0893995612859726,8.751236915588379,0.2387547704901204,200,50
123,sbm_d0.67,gaussian,0.1,frechet,bin_1d,True,4,0.0964884851127862,8.751236915588379,0.0110256968293149,200,50
123,sbm_d0.67,gaussian,0.1,frechet,bin_1d,False,8,2.638099163770676,13.797279357910156,0.1912043016116956,200,50
123,sbm_d0.67,gaussian,0.1,frechet,bin_1d,True,8,0.1646042577922344,13.797279357910156,0.0119301967817202,200,50
123,sbm_d0.67,gaussian,0.1,frechet,bin_1d,False,16,3.268994778394699,29.403949737548828,0.1111753627513583,200,50
123,sbm_d0.67,gaussian,0.1,frechet,bin_1d,True,16,0.3827469572424888,29.403949737548828,0.0130168552408359,200,50
123,sbm_d0.67,gaussian,0.1,frechet,bin_1d,False,32,4.187088966369629,100.52291870117188,0.0416530779295887,200,50
123,sbm_d0.67,gaussian,0.1,frechet,bin_1d,True,32,1.475063472986221,100.52291870117188,0.0146739021513212,200,50
123,sbm_d0.67,gaussian,0.1,frechet,invariants_knn,False,4,4493.4130859375,5237.04345703125,0.8580056901961827,200,50
123,sbm_d0.67,gaussian,0.1,frechet,invariants_knn,True,4,599.174072265625,5237.04345703125,0.1144107504896058,200,50
123,sbm_d0.67,gaussian,0.1,frechet,invariants_knn,False,8,4321.44482421875,5171.15576171875,0.8356825869005385,200,50
123,sbm_d0.67,gaussian,0.1,frechet,invariants_knn,True,8,601.5744018554688,5171.15576171875,0.1163326787231645,200,50
123,sbm_d0.67,gaussian,0.1,frechet,invariants_knn,False,16,4164.85205078125,5102.27099609375,0.8162741755523807,200,50
123,sbm_d0.67,gaussian,0.1,frechet,invariants_knn,True,16,631.3978881835938,5102.27099609375,0.1237484031457729,200,50
123,sbm_d0.67,gaussian,0.1,frechet,invariants_knn,False,32,4244.5712890625,5249.12109375,0.8086251418578259,200,50
123,sbm_d0.67,gaussian,0.1,frechet,invariants_knn,True,32,657.9095458984375,5249.12109375,0.1253370867518743,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_top_k,False,4,6.057556629180908,8.969574928283691,0.675344894001572,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_top_k,True,4,0.9052426218986512,8.969574928283691,0.1009236924978637,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_top_k,False,8,7.349127292633057,14.170533180236816,0.5186203792869732,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_top_k,True,8,1.4152114391326904,14.170533180236816,0.0998700204948138,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_top_k,False,16,9.8225679397583,30.804759979248047,0.3188652645362397,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_top_k,True,16,3.067582368850708,30.804759979248047,0.0995814403656193,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_top_k,False,32,17.459068298339844,103.9126968383789,0.1680166989169272,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_top_k,True,32,9.943109512329102,103.9126968383789,0.0956871471423185,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_1d,False,4,2.6755080223083496,8.969574928283691,0.2982870474576996,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_1d,True,4,0.8343061804771423,8.969574928283691,0.0930151302762777,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_1d,False,8,3.735445499420166,14.170533180236816,0.2636065596056661,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_1d,True,8,1.355116605758667,14.170533180236816,0.0956291897081617,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_1d,False,16,5.849975109100342,30.804759979248047,0.1899049079765997,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_1d,True,16,2.8897294998168945,30.804759979248047,0.0938078888380753,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_1d,False,32,12.465685844421388,103.9126968383789,0.119963067302641,200,50
123,sbm_d0.67,gaussian,0.15,frechet,knn_1d,True,32,9.773274421691896,103.9126968383789,0.0940527454204446,200,50
123,sbm_d0.67,gaussian,0.15,frechet,bin_1d,False,4,2.121195264160633,8.969574928283691,0.2364878247989081,200,50
123,sbm_d0.67,gaussian,0.15,frechet,bin_1d,True,4,0.0949778016656637,8.969574928283691,0.010588885473956,200,50
123,sbm_d0.67,gaussian,0.15,frechet,bin_1d,False,8,2.707710638642311,14.170533180236816,0.1910803640344787,200,50
123,sbm_d0.67,gaussian,0.15,frechet,bin_1d,True,8,0.1879467759281397,14.170533180236816,0.0132632113088209,200,50
123,sbm_d0.67,gaussian,0.15,frechet,bin_1d,False,16,3.3383565694093704,30.804759979248047,0.108371452063197,200,50
123,sbm_d0.67,gaussian,0.15,frechet,bin_1d,True,16,0.4184012413024902,30.804759979248047,0.0135823568040897,200,50
123,sbm_d0.67,gaussian,0.15,frechet,bin_1d,False,32,4.208634048700333,103.9126968383789,0.0405016343214174,200,50
123,sbm_d0.67,gaussian,0.15,frechet,bin_1d,True,32,1.5395235419273376,103.9126968383789,0.014815547943307,200,50
123,sbm_d0.67,gaussian,0.15,frechet,invariants_knn,False,4,4460.99072265625,5246.8564453125,0.8502216077670018,200,50
123,sbm_d0.67,gaussian,0.15,frechet,invariants_knn,True,4,603.638427734375,5246.8564453125,0.1150476354796519,200,50
123,sbm_d0.67,gaussian,0.15,frechet,invariants_knn,False,8,4330.13916015625,5199.80712890625,0.8327499564521483,200,50
123,sbm_d0.67,gaussian,0.15,frechet,invariants_knn,True,8,588.3123168945312,5199.80712890625,0.113141180491877,200,50
123,sbm_d0.67,gaussian,0.15,frechet,invariants_knn,False,16,4187.09228515625,5113.49365234375,0.8188320099384718,200,50
123,sbm_d0.67,gaussian,0.15,frechet,invariants_knn,True,16,548.8644409179688,5113.49365234375,0.1073364862135692,200,50
123,sbm_d0.67,gaussian,0.15,frechet,invariants_knn,False,32,4258.56298828125,5279.5673828125,0.8066121103302698,200,50
123,sbm_d0.67,gaussian,0.15,frechet,invariants_knn,True,32,587.852294921875,5279.5673828125,0.1113447849601491,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_top_k,False,4,6.323987007141113,9.373140335083008,0.6746924489619421,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_top_k,True,4,1.00282084941864,9.373140335083008,0.1069887800212648,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_top_k,False,8,7.57464599609375,14.937261581420898,0.5070973655248271,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_top_k,True,8,1.4893476963043213,14.937261581420898,0.0997068765373156,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_top_k,False,16,9.903260231018066,32.419681549072266,0.3054706202473929,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_top_k,True,16,3.224273920059204,32.419681549072266,0.099454213181544,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_top_k,False,32,17.76666259765625,108.09214782714844,0.1643658947925352,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_top_k,True,32,10.659893035888672,108.09214782714844,0.0986185698977417,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_1d,False,4,2.854966640472412,9.373140335083008,0.3045901947916508,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_1d,True,4,0.833824634552002,9.373140335083008,0.0889589406264466,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_1d,False,8,3.8543059825897217,14.937261581420898,0.258032970874912,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_1d,True,8,1.3533557653427124,14.937261581420898,0.090602668900572,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_1d,False,16,5.829346179962158,32.419681549072266,0.1798088661401109,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_1d,True,16,2.958315134048462,32.419681549072266,0.0912505920075306,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_1d,False,32,12.595986366271973,108.09214782714844,0.1165300775262082,200,50
123,sbm_d0.67,gaussian,0.2,frechet,knn_1d,True,32,10.1416015625,108.09214782714844,0.0938236658847557,200,50
123,sbm_d0.67,gaussian,0.2,frechet,bin_1d,False,4,2.033540800213814,9.373140335083008,0.2169540546194975,200,50
123,sbm_d0.67,gaussian,0.2,frechet,bin_1d,True,4,0.099249055609107,9.373140335083008,0.0105886663445787,200,50
123,sbm_d0.67,gaussian,0.2,frechet,bin_1d,False,8,2.6572689712047577,14.937261581420898,0.1778953228287769,200,50
123,sbm_d0.67,gaussian,0.2,frechet,bin_1d,True,8,0.1727970838546753,14.937261581420898,0.0115681902544708,200,50
123,sbm_d0.67,gaussian,0.2,frechet,bin_1d,False,16,3.2896017730236053,32.419681549072266,0.1014692808763182,200,50
123,sbm_d0.67,gaussian,0.2,frechet,bin_1d,True,16,0.4316744208335876,32.419681549072266,0.0133151962082101,200,50
123,sbm_d0.67,gaussian,0.2,frechet,bin_1d,False,32,4.190197110176086,108.09214782714844,0.0387650462536528,200,50
123,sbm_d0.67,gaussian,0.2,frechet,bin_1d,True,32,1.5925694704055786,108.09214782714844,0.0147334427376933,200,50
123,sbm_d0.67,gaussian,0.2,frechet,invariants_knn,False,4,4516.83642578125,5315.7060546875,0.8497152361911001,200,50
123,sbm_d0.67,gaussian,0.2,frechet,invariants_knn,True,4,615.5638427734375,5315.7060546875,0.1158009559671984,200,50
123,sbm_d0.67,gaussian,0.2,frechet,invariants_knn,False,8,4325.0615234375,5214.77294921875,0.8293863540282148,200,50
123,sbm_d0.67,gaussian,0.2,frechet,invariants_knn,True,8,583.1027221679688,5214.77294921875,0.1118174708364486,200,50
123,sbm_d0.67,gaussian,0.2,frechet,invariants_knn,False,16,4183.10400390625,5152.0185546875,0.8119349648110845,200,50
123,sbm_d0.67,gaussian,0.2,frechet,invariants_knn,True,16,592.2160034179688,5152.0185546875,0.1149483444463041,200,50
123,sbm_d0.67,gaussian,0.2,frechet,invariants_knn,False,32,4324.94482421875,5362.7587890625,0.8064775975081331,200,50
123,sbm_d0.67,gaussian,0.2,frechet,invariants_knn,True,32,624.8814697265625,5362.7587890625,0.116522389744813,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_top_k,False,4,5.613213062286377,6.803050518035889,0.8251023636242186,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_top_k,True,4,0.75104159116745,6.803050518035889,0.1103977677626129,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_top_k,False,8,6.064287185668945,7.444705009460449,0.8145772301202907,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_top_k,True,8,0.7459352016448975,7.444705009460449,0.1001967439538559,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_top_k,False,16,6.552852153778076,8.120495796203613,0.8069522253606213,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_top_k,True,16,0.8362328410148621,8.120495796203613,0.1029780523260422,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_top_k,False,32,6.862486362457275,8.607819557189941,0.7972386406177829,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_top_k,True,32,0.8865262866020203,8.607819557189941,0.1029908074526867,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_1d,False,4,2.6059491634368896,6.803050518035889,0.3830559770985288,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_1d,True,4,0.6312569379806519,6.803050518035889,0.0927902764071936,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_1d,False,8,3.028438806533813,7.444705009460449,0.4067909746169107,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_1d,True,8,0.6808712482452393,7.444705009460449,0.0914571158131872,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_1d,False,16,3.4066171646118164,8.120495796203613,0.4195085189508297,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_1d,True,16,0.7411676049232483,8.120495796203613,0.0912712257384271,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_1d,False,32,3.526569128036499,8.607819557189941,0.4096936633727208,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,knn_1d,True,32,0.7864217162132263,8.607819557189941,0.0913613152539128,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,bin_1d,False,4,1.9679159447550771,6.803050518035889,0.2892696356638602,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,bin_1d,True,4,0.0612167813815176,6.803050518035889,0.0089984311036972,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,bin_1d,False,8,2.3487860038876534,7.444705009460449,0.3154975248720943,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,bin_1d,True,8,0.0630882089026272,7.444705009460449,0.0084742389151023,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,bin_1d,False,16,2.685483366250992,8.120495796203613,0.3307043601335861,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,bin_1d,True,16,0.0653138952329754,8.120495796203613,0.0080430920564616,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,bin_1d,False,32,2.7614378184080124,8.607819557189941,0.3208057278688466,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,bin_1d,True,32,0.0698604751378297,8.607819557189941,0.0081159316449049,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,invariants_knn,False,4,4465.36865234375,5206.83544921875,0.8575974209082693,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,invariants_knn,True,4,660.6551513671875,5206.83544921875,0.1268822796131024,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,invariants_knn,False,8,4312.8310546875,5151.9013671875,0.8371338555035146,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,invariants_knn,True,8,581.3329467773438,5151.9013671875,0.1128385241378761,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,invariants_knn,False,16,4140.02587890625,5076.4345703125,0.8155381147070304,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,invariants_knn,True,16,557.5633544921875,5076.4345703125,0.1098336532795821,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,invariants_knn,False,32,4276.9501953125,5218.7373046875,0.8195373604015129,200,50
123,sbm_d0.67,gaussian,0.01,per_graph,invariants_knn,True,32,592.6193237304688,5218.7373046875,0.1135560747995831,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_top_k,False,4,5.652261734008789,6.843597888946533,0.8259196150519107,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_top_k,True,4,0.7851080298423767,6.843597888946533,0.1147215313615148,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_top_k,False,8,6.075277805328369,7.487673282623291,0.8113705788188328,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_top_k,True,8,0.7722720503807068,7.487673282623291,0.1031391222922246,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_top_k,False,16,6.585691928863525,8.171297073364258,0.8059542897211162,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_top_k,True,16,0.8806757926940918,8.171297073364258,0.1077767439841105,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_top_k,False,32,6.859228134155273,8.659651756286621,0.7920905282566011,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_top_k,True,32,0.9315401315689088,8.659651756286621,0.1075724703239528,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_1d,False,4,2.5936737060546875,6.843597888946533,0.3789927094115028,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_1d,True,4,0.677797257900238,6.843597888946533,0.099041070048108,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_1d,False,8,3.021806240081787,7.487673282623291,0.4035707924241993,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_1d,True,8,0.7382115125656128,7.487673282623291,0.0985902408801392,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_1d,False,16,3.4139974117279053,8.171297073364258,0.417803609521971,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_1d,True,16,0.8013866543769836,8.171297073364258,0.0980733716057443,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_1d,False,32,3.519528388977051,8.659651756286621,0.4064283978188833,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,knn_1d,True,32,0.8416939377784729,8.659651756286621,0.097197203936917,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,bin_1d,False,4,2.027763664722442,6.843597888946533,0.2963008197775024,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,bin_1d,True,4,0.0812579449266195,6.843597888946533,0.0118735709264659,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,bin_1d,False,8,2.4079923778772354,7.487673282623291,0.321594210509356,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,bin_1d,True,8,0.0827331151813268,7.487673282623291,0.011049242142192,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,bin_1d,False,16,2.7305886447429657,8.171297073364258,0.3341683236121456,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,bin_1d,True,16,0.0845122905448079,8.171297073364258,0.0103425796157002,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,bin_1d,False,32,2.7890740036964417,8.659651756286621,0.3220769243603434,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,bin_1d,True,32,0.0885267741978168,8.659651756286621,0.0102229023394098,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,invariants_knn,False,4,4489.45556640625,5213.82421875,0.8610676881397786,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,invariants_knn,True,4,672.0996704101562,5213.82421875,0.1289072362649177,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,invariants_knn,False,8,4322.11474609375,5157.4541015625,0.8380326147322036,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,invariants_knn,True,8,587.7825927734375,5157.4541015625,0.1139675857891518,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,invariants_knn,False,16,4145.95751953125,5087.0625,0.8150003109911171,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,invariants_knn,True,16,579.8306884765625,5087.0625,0.1139814359419729,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,invariants_knn,False,32,4268.54833984375,5230.0595703125,0.8161567344420708,200,50
123,sbm_d0.67,gaussian,0.05,per_graph,invariants_knn,True,32,593.4336547851562,5230.0595703125,0.1134659456182251,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_top_k,False,4,5.788891792297363,6.9712677001953125,0.8303929846411116,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_top_k,True,4,0.7918933033943176,6.9712677001953125,0.1135938738046354,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_top_k,False,8,6.200479507446289,7.657667636871338,0.8097086216684632,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_top_k,True,8,0.8560993075370789,7.657667636871338,0.1117963521183653,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_top_k,False,16,6.701269626617432,8.456323623657227,0.79245661883967,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_top_k,True,16,0.945842742919922,8.456323623657227,0.1118503483326788,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_top_k,False,32,6.963250160217285,9.096099853515623,0.7655204178003832,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_top_k,True,32,0.9999068975448608,9.096099853515623,0.1099269921886795,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_1d,False,4,2.550046682357788,6.9712677001953125,0.3657938257465488,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_1d,True,4,0.4774886965751648,6.9712677001953125,0.0684938116150362,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_1d,False,8,2.997385025024414,7.657667636871338,0.3914227108254392,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_1d,True,8,0.5280851721763611,7.657667636871338,0.0689616208509303,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_1d,False,16,3.421693801879883,8.456323623657227,0.4046313686845459,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_1d,True,16,0.597760796546936,8.456323623657227,0.0706880227330294,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_1d,False,32,3.5161397457122803,9.096099853515623,0.3865546555486964,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,knn_1d,True,32,0.6534679532051086,9.096099853515623,0.0718404551102794,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,bin_1d,False,4,2.0273792073130608,6.9712677001953125,0.2908193020985638,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,bin_1d,True,4,0.041881225304678,6.9712677001953125,0.0060076914423333,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,bin_1d,False,8,2.4207967668771744,7.657667636871338,0.3161271658254196,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,bin_1d,True,8,0.0446931428741663,7.657667636871338,0.0058363910518877,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,bin_1d,False,16,2.760085552930832,8.456323623657227,0.3263930847217432,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,bin_1d,True,16,0.0474195017013698,8.456323623657227,0.0056075788737212,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,bin_1d,False,32,2.796870991587639,9.096099853515623,0.3074802428105111,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,bin_1d,True,32,0.054708425886929,9.096099853515623,0.0060144926691613,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,invariants_knn,False,4,4543.2451171875,5235.98828125,0.8676958146481719,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,invariants_knn,True,4,658.6602172851562,5235.98828125,0.1257948226591356,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,invariants_knn,False,8,4401.52197265625,5177.11474609375,0.8501882203745431,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,invariants_knn,True,8,642.8350830078125,5177.11474609375,0.1241685986374642,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,invariants_knn,False,16,4248.47998046875,5107.88671875,0.8317490606973438,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,invariants_knn,True,16,627.9592895507812,5107.88671875,0.1229391574495323,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,invariants_knn,False,32,4347.142578125,5251.1806640625,0.8278409859092328,200,50
123,sbm_d0.67,gaussian,0.1,per_graph,invariants_knn,True,32,673.372802734375,5251.1806640625,0.1282326482009533,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_top_k,False,4,5.854971408843994,7.200222015380859,0.81316539911364,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_top_k,True,4,0.7314117550849915,7.200222015380859,0.1015818336604865,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_top_k,False,8,6.227212429046631,7.985419750213623,0.7798228050416565,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_top_k,True,8,0.8319732546806335,7.985419750213623,0.104186540057381,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_top_k,False,16,6.777315139770508,9.17557144165039,0.7386259463913548,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_top_k,True,16,0.9295187592506408,9.17557144165039,0.1013036370717255,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_top_k,False,32,7.047598361968994,10.407155990600586,0.677187732011912,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_top_k,True,32,1.113806128501892,10.407155990600586,0.1070231030944329,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_1d,False,4,2.397889852523804,7.200222015380859,0.333029988158909,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_1d,True,4,0.527509868144989,7.200222015380859,0.0732630003655638,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_1d,False,8,2.859519720077514,7.985419750213623,0.358092599953937,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_1d,True,8,0.6172395944595337,7.985419750213623,0.0772958233589438,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_1d,False,16,3.329770803451538,9.17557144165039,0.3628951967325775,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_1d,True,16,0.7426150441169739,9.17557144165039,0.0809339286211694,200,50
123,sbm_d0.67,gaussian,0.15,per_graph,knn_1d,False,32,3.459517240524292,10.407155990600586,0.3324171602355935,200,50
